tenure**2*MonthlyCharges**0,tenure**1*MonthlyCharges**1,tenure**0*MonthlyCharges**2,tenure**3*MonthlyCharges**0,tenure**2*MonthlyCharges**1,tenure**1*MonthlyCharges**2,tenure**0*MonthlyCharges**3,tenure**2*TotalCharges**0,tenure**1*TotalCharges**1,tenure**0*TotalCharges**2,tenure**3*TotalCharges**0,tenure**2*TotalCharges**1,tenure**1*TotalCharges**2,tenure**0*TotalCharges**3,MonthlyCharges**2*TotalCharges**0,MonthlyCharges**1*TotalCharges**1,MonthlyCharges**0*TotalCharges**2,MonthlyCharges**3*TotalCharges**0,MonthlyCharges**2*TotalCharges**1,MonthlyCharges**1*TotalCharges**2,MonthlyCharges**0*TotalCharges**3
4900.0,7430.5,11267.822500000002,343000.0,520135.0,788747.5750000002,1196079.3583750003,4900.0,523257.0,55877120.010000005,343000.0,36627990.0,3911398400.7000003,417687059786.75104,11267.822500000002,793481.8650000001,55877120.010000005,1196079.3583750003,84228099.96975002,5931356289.061501,417687059786.75104
289.0,1707.65,10090.202500000001,4913.0,29030.050000000003,171533.44250000003,1013560.8411250002,289.0,27581.65,2632344.0025,4913.0,468888.05000000005,44749848.0425,4270846526.856125,10090.202500000001,162975.1025,2632344.0025,1013560.8411250002,16370849.046125002,264418955.051125,4270846526.856125
1.0,50.45,2545.2025000000003,1.0,50.45,2545.2025000000003,128405.46612500002,1.0,50.45,2545.2025000000003,1.0,50.45,2545.2025000000003,128405.46612500002,2545.2025000000003,2545.2025000000003,2545.2025000000003,128405.46612500002,128405.46612500002,128405.46612500002,128405.46612500002
25.0,100.5,404.01000000000005,125.0,502.5,2020.0500000000002,8120.6010000000015,25.0,425.5,7242.009999999999,125.0,2127.5,36210.049999999996,616295.0509999999,404.01000000000005,1710.51,7242.009999999999,8120.6010000000015,34381.251000000004,145564.40099999998,616295.0509999999
625.0,2570.0,10567.84,15625.0,64250.0,264196.0,1086373.952,625.0,66505.0,7076664.039999999,15625.0,1662625.0,176916600.99999997,18825341679.207996,10567.84,273468.56,7076664.039999999,1086373.952,28112567.968,727481063.3119999,18825341679.207996
81.0,792.4499999999999,7752.8025,729.0,7132.049999999999,69775.2225,682634.2601249999,81.0,7211.7,642081.69,729.0,64905.299999999996,5778735.209999999,514500058.1969999,7752.8025,70554.465,642081.69,682634.2601249999,6212320.64325,56535292.80449999,514500058.1969999
784.0,1530.2,2986.6225,21952.0,42845.6,83625.43,163218.91962499998,784.0,42490.0,2302806.25,21952.0,1189720.0,64478575.0,3494508484.375,2986.6225,82931.375,2302806.25,163218.91962499998,4532199.64375,125848361.5625,3494508484.375
2304.0,4752.0,9801.0,110592.0,228096.0,470448.0,970299.0,2304.0,227728.80000000002,22508856.922500003,110592.0,10930982.4,1080425132.2800002,106789895340.2629,9801.0,469690.65,22508856.922500003,970299.0,46499374.35,2228376835.3275003,106789895340.2629
4624.0,1696.6,622.5024999999999,314432.0,115368.79999999999,42330.17,15531.437374999998,4624.0,109813.20000000001,2607902.0100000002,314432.0,7467297.600000001,177337336.68,4211500955.949001,622.5024999999999,40291.755000000005,2607902.0100000002,15531.437374999998,1005279.28725,65067155.149500005,4211500955.949001
2500.0,4675.0,8742.25,125000.0,233750.0,437112.5,817400.375,2500.0,237375.0,22538756.25,125000.0,11868750.0,1126937812.5,107002745296.875,8742.25,443891.25,22538756.25,817400.375,41503831.875,2107373709.375,107002745296.875
49.0,605.5,7482.25,343.0,4238.5,52375.75,647214.625,49.0,4077.5,339306.25,343.0,28542.5,2375143.75,197645890.625,7482.25,50386.25,339306.25,647214.625,4358410.625,29349990.625,197645890.625
576.0,2232.0,8649.0,13824.0,53568.0,207576.0,804357.0,576.0,53953.200000000004,5053728.802500001,13824.0,1294876.8,121289491.26000002,11361035034.460129,8649.0,209068.65000000002,5053728.802500001,804357.0,19443384.450000003,469996778.6325001,11361035034.460129
1.0,95.6,9139.359999999999,1.0,95.6,9139.359999999999,873722.8159999999,1.0,95.6,9139.359999999999,1.0,95.6,9139.359999999999,873722.8159999999,9139.359999999999,9139.359999999999,9139.359999999999,873722.8159999999,873722.8159999999,873722.8159999999,873722.8159999999
225.0,1140.0,5776.0,3375.0,17100.0,86640.0,438976.0,225.0,16962.75,1278821.7224999997,3375.0,254441.25,19182325.837499995,1446155544.8891246,5776.0,85944.59999999999,1278821.7224999997,438976.0,6531789.6,97190450.90999998,1446155544.8891246
25.0,400.75,6424.022500000001,125.0,2003.75,32120.112500000003,514885.4033750001,25.0,1925.0,148225.0,125.0,9625.0,741125.0,57066625.0,6424.022500000001,30857.750000000004,148225.0,514885.4033750001,2473248.6625000006,11880233.75,57066625.0
121.0,224.95,418.2025,1331.0,2474.45,4600.2275,8552.241124999999,121.0,2610.3,56311.29000000001,1331.0,28713.300000000003,619424.1900000001,13362669.117000002,418.2025,4852.785,56311.29000000001,8552.241124999999,99239.45324999999,1151565.8805000002,13362669.117000002
9.0,225.75,5662.5625,27.0,677.25,16987.6875,426107.828125,9.0,726.0,58564.0,27.0,2178.0,175692.0,14172488.0,5662.5625,18210.5,58564.0,426107.828125,1370340.125,4406941.0,14172488.0
16.0,343.8,7387.4025,64.0,1375.2,29549.61,634947.2448750001,16.0,1525.2,145389.69,64.0,6100.8,581558.76,55437088.797000006,7387.4025,32772.735,145389.69,634947.2448750001,2816816.5732500004,12496243.855500001,55437088.797000006
5184.0,7578.0,11077.5625,373248.0,545616.0,797584.5,1165913.453125,5184.0,547902.0,57908295.0625,373248.0,39448944.0,4169397244.5,440667648351.8594,11077.5625,800926.1875,57908295.0625,1165913.453125,84297481.234375,6094848055.328125,440667648351.8594
4489.0,4324.849999999999,4166.702499999999,300763.0,289764.94999999995,279169.06749999995,268960.64637499995,4489.0,284756.7,18063350.01,300763.0,19078698.900000002,1210244450.67,76771043877.501,4166.702499999999,274343.955,18063350.01,268960.64637499995,17708902.29525,1165989243.1455,76771043877.501
441.0,2195.5499999999997,10930.7025,9261.0,46106.549999999996,229544.7525,1142804.9463749998,441.0,47027.4,5014912.36,9261.0,987575.4,105313159.56,11230394738.984001,10930.7025,234129.27,5014912.36,1142804.9463749998,24478215.178499997,524309087.23800004,11230394738.984001
4096.0,1292.8,408.03999999999996,262144.0,82739.2,26114.559999999998,8242.408,4096.0,81776.0,1632645.0625,262144.0,5233664.0,104489284.0,2086112228.609375,408.03999999999996,25810.55,1632645.0625,8242.408,521373.11,32979430.2625,2086112228.609375
100.0,866.5,7508.222500000001,1000.0,8665.0,75082.225,650587.4796250002,100.0,8566.5,733849.2224999999,1000.0,85665.0,7338492.225,628651936.4546249,7508.222500000001,74228.7225,733849.2224999999,650587.4796250002,6431918.804625001,63588035.129625,628651936.4546249
64.0,806.8,10170.722499999998,512.0,6454.4,81365.77999999998,1025717.3641249997,64.0,6556.4,671662.2024999999,512.0,52451.2,5373297.619999999,550460758.0588748,10170.722499999998,82651.6175,671662.2024999999,1025717.3641249997,8335415.624874999,67737133.12212498,550460758.0588748
4.0,159.4,6352.09,8.0,318.8,12704.18,506261.57300000003,4.0,330.0,27225.0,8.0,660.0,54450.0,4492125.0,6352.09,13150.5,27225.0,506261.57300000003,1048094.8500000001,2169832.5,4492125.0
16.0,80.8,408.03999999999996,64.0,323.2,1632.1599999999999,8242.408,16.0,222.8,3102.4900000000002,64.0,891.2,12409.960000000001,172808.69300000003,408.03999999999996,1125.14,3102.4900000000002,8242.408,22727.828,62670.298,172808.69300000003
5184.0,1850.3999999999999,660.49,373248.0,133228.8,47555.28,16974.593,5184.0,139492.80000000002,3753518.7600000002,373248.0,10043481.600000001,270253350.72,7272067245.624001,660.49,49791.18,3753518.7600000002,16974.593,1279633.326,96465432.132,7272067245.624001
2809.0,1070.6,408.03999999999996,148877.0,56741.799999999996,21626.12,8242.408,2809.0,56611.950000000004,1140944.4225,148877.0,3000433.35,60470054.392500006,1218699784.8933752,408.03999999999996,21576.63,1140944.4225,8242.408,435847.926,23047077.3345,1218699784.8933752
1.0,19.65,386.12249999999995,1.0,19.65,386.12249999999995,7587.307124999998,1.0,19.65,386.12249999999995,1.0,19.65,386.12249999999995,7587.307124999998,386.12249999999995,386.12249999999995,386.12249999999995,7587.307124999998,7587.307124999998,7587.307124999998,7587.307124999998
3969.0,6281.1,9940.09,250047.0,395709.30000000005,626225.67,991026.973,3969.0,398815.19999999995,40073964.16,250047.0,25125357.599999998,2524659742.08,253684222718.46396,9940.09,631140.88,40073964.16,991026.973,62924745.736,3995374226.752,253684222718.46396
1.0,20.25,410.0625,1.0,20.25,410.0625,8303.765625,1.0,20.25,410.0625,1.0,20.25,410.0625,8303.765625,410.0625,410.0625,410.0625,8303.765625,8303.765625,8303.765625,8303.765625
36.0,483.0,6480.25,216.0,2898.0,38881.5,521660.125,36.0,3017.1000000000004,252858.12250000003,216.0,18102.600000000002,1517148.735,127149706.89912502,6480.25,40479.425,252858.12250000003,521660.125,3258593.7125000004,20355078.861250002,127149706.89912502
5184.0,8550.0,14101.5625,373248.0,615600.0,1015312.5,1674560.546875,5184.0,624416.4,75211389.00250001,373248.0,44957980.800000004,5415220008.180001,652267010554.7313,14101.5625,1029853.4375000001,75211389.00250001,1674560.546875,122295095.70312501,8931352444.046877,652267010554.7313
100.0,196.0,384.1600000000001,1000.0,1960.0,3841.600000000001,7529.536000000002,100.0,1894.5,35891.3025,1000.0,18945.0,358913.02499999997,6799607.258624999,384.1600000000001,3713.2200000000003,35891.3025,7529.536000000002,72779.11200000001,703469.529,6799607.258624999
16.0,323.4,6536.722499999999,64.0,1293.6,26146.889999999996,528494.0141249999,16.0,1211.0,91657.5625,64.0,4844.0,366630.25,27749327.046875,6536.722499999999,24477.337499999998,91657.5625,528494.0141249999,1978992.7368749997,7410513.928125,27749327.046875
400.0,1882.0,8854.81,8000.0,37640.0,177096.19999999998,833237.6209999999,400.0,35648.0,3176949.7600000002,8000.0,712960.0,63538995.2,5662595252.224001,8854.81,167723.84,3176949.7600000002,833237.6209999999,15782813.343999999,298950972.416,5662595252.224001
3025.0,1413.5,660.49,166375.0,77742.5,36326.95,16974.593,3025.0,79400.75,2084125.3225000002,166375.0,4367041.25,114626892.73750001,3008747521.8271255,660.49,37101.805,2084125.3225000002,16974.593,953516.3885,53562020.78825001,3008747521.8271255
1.0,45.85,2102.2225000000003,1.0,45.85,2102.2225000000003,96386.90162500001,1.0,45.85,2102.2225000000003,1.0,45.85,2102.2225000000003,96386.90162500001,2102.2225000000003,2102.2225000000003,2102.2225000000003,96386.90162500001,96386.90162500001,96386.90162500001,96386.90162500001
5041.0,8033.650000000001,12802.9225,357911.0,570389.15,909007.4975,1448650.680875,5041.0,567524.3,63892844.89,357911.0,40294225.300000004,4536391987.19,510714677059.237,12802.9225,904441.895,63892844.89,1448650.680875,102337600.41925001,7229475399.3035,510714677059.237
2601.0,3526.65,4781.722500000001,132651.0,179859.15,243867.84750000003,330656.1108750001,2601.0,186129.6,13319580.16,132651.0,9492609.6,679298588.16,48611139751.936,4781.722500000001,252369.84000000003,13319580.16,330656.1108750001,17451374.436000004,921048968.0640001,48611139751.936
1.0,102.45,10496.0025,1.0,102.45,10496.0025,1075315.456125,1.0,102.45,10496.0025,1.0,102.45,10496.0025,1075315.456125,10496.0025,10496.0025,10496.0025,1075315.456125,1075315.456125,1075315.456125,1075315.456125
5184.0,8038.8,12465.722500000002,373248.0,578793.6,897532.0200000001,1391797.9171250002,5184.0,577645.2000000001,64366122.1225,373248.0,41590454.400000006,4634360792.82,516399742870.49915,12465.722500000002,895751.2025000001,64366122.1225,1391797.9171250002,100010621.75912502,7186477534.977125,516399742870.49915
169.0,569.4,1918.4399999999998,2197.0,7402.2,24939.719999999998,84027.67199999999,169.0,7704.45,351234.02249999996,2197.0,100157.84999999999,4566042.2924999995,208158843.43462497,1918.4399999999998,25958.069999999996,351234.02249999996,84027.67199999999,1136963.4659999998,15384050.185499998,208158843.43462497
2116.0,4997.900000000001,11804.822500000002,97336.0,229903.40000000002,543021.8350000001,1282593.9646250003,2116.0,225547.19999999998,24041370.24,97336.0,10375171.2,1105903031.04,117879646560.76799,11804.822500000002,532732.68,24041370.24,1282593.9646250003,57881405.68200001,2612094876.5759997,117879646560.76799
1849.0,2384.35,3074.7025000000003,79507.0,102527.05,132212.20750000002,170492.25362500004,1849.0,105102.75,5974358.0625,79507.0,4519418.25,256897396.6875,14602824694.265625,3074.7025000000003,135533.6625,5974358.0625,170492.25362500004,7515341.585625,331278154.565625,14602824694.265625
9.0,165.45,3041.5225,27.0,496.34999999999997,9124.567500000001,167739.965875,9.0,477.45000000000005,25328.722500000003,27.0,1432.3500000000001,75986.16750000001,4031066.185875001,3041.5225,8777.1225,25328.722500000003,167739.965875,484058.30587499996,1396879.045875,4031066.185875001
625.0,495.0,392.04,15625.0,12375.0,9801.0,7762.392000000001,625.0,11880.0,225815.03999999998,15625.0,297000.0,5645375.999999999,107307307.00799999,392.04,9408.960000000001,225815.03999999998,7762.392000000001,186297.40800000002,4471137.791999999,107307307.00799999
400.0,1774.0,7867.6900000000005,8000.0,35480.0,157353.80000000002,697864.1030000001,400.0,35229.0,3102706.1025,8000.0,704580.0,62054122.05,5465261664.248625,7867.6900000000005,156240.61500000002,3102706.1025,697864.1030000001,13858542.550500002,275210031.29175,5465261664.248625
5184.0,6415.2,7938.809999999999,373248.0,461894.39999999997,571594.32,707347.9709999998,5184.0,457372.8,40352985.76,373248.0,32930841.599999998,2905414974.72,256338306741.82397,7938.809999999999,565998.84,40352985.76,707347.9709999998,50430496.643999994,3595451031.2159996,256338306741.82397
49.0,175.35,627.5025,343.0,1227.45,4392.5175,15718.937625000002,49.0,1070.6499999999999,23393.702499999996,343.0,7494.549999999999,163755.91749999998,3578066.797374999,627.5025,3831.3975,23393.702499999996,15718.937625000002,95976.507375,586012.247625,3578066.797374999
64.0,765.2,9148.9225,512.0,6121.6,73191.38,875094.437125,64.0,6224.8,605439.61,512.0,49798.4,4843516.88,471092560.541,9148.9225,74425.265,605439.61,875094.437125,7118776.597250001,57910298.6965,471092560.541
841.0,2444.7,7106.49,24389.0,70896.29999999999,206088.21,599077.107,841.0,68374.75,5558985.0625,24389.0,1982867.75,161210566.8125,13106697031.109375,7106.49,198758.32499999998,5558985.0625,599077.107,16755326.797499998,468622440.76875,13106697031.109375
9.0,223.20000000000002,5535.360000000001,27.0,669.6,16606.08,411830.7840000001,9.0,647.4000000000001,46569.64000000001,27.0,1942.2000000000003,139708.92,10049728.312000003,5535.360000000001,16055.520000000002,46569.64000000001,411830.7840000001,1194530.6880000003,3464781.216000001,10049728.312000003
3969.0,6277.950000000001,9930.122500000001,250047.0,395510.85000000003,625597.7175,989536.7071250002,3969.0,397605.6,39831245.44,250047.0,25049152.799999997,2509368462.72,251382956220.92798,9930.122500000001,628911.0800000001,39831245.44,989536.7071250002,62670989.12200001,3969183608.096,251382956220.92798
1.0,49.05,2405.9024999999997,1.0,49.05,2405.9024999999997,118009.51762499998,1.0,49.05,2405.9024999999997,1.0,49.05,2405.9024999999997,118009.51762499998,2405.9024999999997,2405.9024999999997,2405.9024999999997,118009.51762499998,118009.51762499998,118009.51762499998,118009.51762499998
5184.0,1738.8,583.2225,373248.0,125193.59999999999,41992.02,14084.823374999998,5184.0,127904.40000000001,3155774.6025,373248.0,9209116.8,227215771.38,5606075792.611125,583.2225,42901.2675,3155774.6025,14084.823374999998,1036065.610125,76211956.650375,5606075792.611125
4624.0,5633.799999999999,6864.1224999999995,314432.0,383098.39999999997,466760.32999999996,568692.5491249999,4624.0,392798.6,33367374.6025,314432.0,26710304.799999997,2268981472.97,192744971022.6111,6864.1224999999995,478578.88249999995,33367374.6025,568692.5491249999,39650260.41512499,2764486985.817125,192744971022.6111
5184.0,5072.400000000001,4963.2025,373248.0,365212.80000000005,357350.58,349657.61612500006,5184.0,371930.39999999997,26684456.49,373248.0,26778988.799999997,1921280867.28,137843896890.39297,4963.2025,363923.565,26684456.49,349657.61612500006,25638415.15425,1879919959.7205,137843896890.39297
529.0,1996.3999999999999,7534.24,12167.0,45917.2,173287.52,653972.032,529.0,45444.549999999996,3903983.2224999997,12167.0,1045224.6499999999,89791614.11749999,7713685250.176624,7534.24,171503.78,3903983.2224999997,653972.032,14886528.104,338865743.71299994,7713685250.176624
3721.0,5178.900000000001,7208.010000000001,226981.0,315912.9,439688.61000000004,611960.0490000001,3721.0,321134.5,27714960.25,226981.0,19589204.5,1690612575.25,145905408236.125,7208.010000000001,446956.05000000005,27714960.25,611960.0490000001,37946568.645,2353000125.2250004,145905408236.125
64.0,160.4,402.00250000000005,512.0,1283.2,3216.0200000000004,8060.150125000001,64.0,1308.8,26764.96,512.0,10470.4,214119.68,4378747.455999999,402.00250000000005,3280.18,26764.96,8060.150125000001,65767.609,536637.448,4378747.455999999
289.0,1196.8000000000002,4956.160000000001,4913.0,20345.600000000002,84254.72000000002,348913.6640000001,289.0,20638.85,1473917.4024999999,4913.0,350860.44999999995,25056595.842499997,1789409422.5051248,4956.160000000001,85469.12000000001,1473917.4024999999,348913.6640000001,6017026.048000001,103763785.13599999,1789409422.5051248
841.0,2872.45,9810.9025,24389.0,83301.04999999999,284516.1725,971769.892625,841.0,85632.65,8719323.122499999,24389.0,2483346.8499999996,252860370.55249995,25746853282.27412,9810.9025,292479.7925,8719323.122499999,971769.892625,28970123.447125,863648955.2836249,25746853282.27412
4900.0,6828.5,9516.002499999999,343000.0,477995.0,666120.1749999999,928286.0438749999,4900.0,466833.5,44476227.9025,343000.0,32678345.0,3113335953.175,296614187693.16766,9516.002499999999,650565.8275,44476227.9025,928286.0438749999,63462696.472625,4338656031.888875,296614187693.16766
4900.0,4826.5,4754.1025,343000.0,337855.0,332787.175,327795.36737500003,4900.0,340109.0,23606965.689999998,343000.0,23807630.0,1652487598.2999997,114699164198.00299,4754.1025,335007.365,23606965.689999998,327795.36737500003,23098757.81675,1627700284.3255,114699164198.00299
196.0,347.2,615.0400000000001,2744.0,4860.8,8610.560000000001,15252.992000000002,196.0,4503.8,103490.89,2744.0,63053.200000000004,1448872.46,33293019.312999997,615.0400000000001,7978.16,103490.89,15252.992000000002,197858.368,2566574.072,33293019.312999997
4489.0,6241.05,8676.9225,300763.0,418150.35000000003,581353.8075,808255.3308750001,4489.0,426669.39999999997,40553971.239999995,300763.0,28586849.799999997,2717116073.0799994,258255799650.56796,8676.9225,593197.8300000001,40553971.239999995,808255.3308750001,55256377.86450001,3777602421.0059996,258255799650.56796
